,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
18547,United States of America,USA,2021-05-19,277290173.0,159174963.0,125453423.0,515,333400608.0,47.7428532463864
18548,United States of America,USA,2021-05-20,279397250.0,160177820.0,126605166.0,734,333400608.0,48.04364963845536
18549,United States of America,USA,2021-05-21,281595351.0,161278336.0,127778250.0,629,333400608.0,48.37373781873847
18550,United States of America,USA,2021-05-22,283941223.0,162470794.0,129006463.0,607,333400608.0,48.7314030333142
18551,United States of America,USA,2021-05-23,285720586.0,163309414.0,130014175.0,743,333400608.0,48.982938267467105
18552,United States of America,USA,2021-05-24,286890900.0,163907827.0,130615797.0,457,333400608.0,49.16242594254657
18553,United States of America,USA,2021-05-25,287788872.0,164378258.0,131078608.0,547,333400608.0,49.303526765014176
18554,United States of America,USA,2021-05-26,289212304.0,165074907.0,131850089.0,482,333400608.0,49.512479293379094
18555,United States of America,USA,2021-05-27,290724607.0,165718717.0,132769894.0,588,333400608.0,49.705583320351955
18556,United States of America,USA,2021-05-28,292099778.0,166388129.0,133532544.0,1120,333400608.0,49.90636639750819
18557,United States of America,USA,2021-05-29,293705050.0,167157043.0,134418748.0,659,333400608.0,50.13699405131259
18558,United States of America,USA,2021-05-30,294928850.0,167733972.0,135087319.0,743,333400608.0,50.310037826925615
18559,United States of America,USA,2021-06-01,296404240.0,168489729.0,135867425.0,160,333400608.0,50.536719177188786
18560,United States of America,USA,2021-06-02,296912892.0,168734435.0,136155250.0,110,333400608.0,50.61011616391533
18561,United States of America,USA,2021-06-03,297720928.0,169090262.0,136644618.0,689,333400608.0,50.716842723934086
18562,United States of America,USA,2021-06-04,299120522.0,169735441.0,137455367.0,540,333400608.0,50.91035736803455
18563,United States of America,USA,2021-06-05,300268730.0,170272150.0,138112702.0,598,333400608.0,51.071337578364584
18564,United States of America,USA,2021-06-06,301638578.0,170833221.0,138969323.0,583,333400608.0,51.23962491394137
18565,United States of America,USA,2021-06-07,302851917.0,171310738.0,139748661.0,420,333400608.0,51.38285110745808
18566,United States of America,USA,2021-06-08,303923667.0,171731584.0,140441957.0,418,333400608.0,51.509079431552806
18567,United States of America,USA,2021-06-09,304753476.0,172054276.0,140980110.0,496,333400608.0,51.60586749739821
18568,United States of America,USA,2021-06-10,305687618.0,172423605.0,141583252.0,322,333400608.0,51.716643840073615
18569,United States of America,USA,2021-06-11,306509795.0,172758350.0,142095530.0,433,333400608.0,51.817047076290876
18570,United States of America,USA,2021-06-12,308112728.0,173391711.0,143119077.0,513,333400608.0,52.007017035793766
18571,United States of America,USA,2021-06-13,309322545.0,173840483.0,143921222.0,394,333400608.0,52.14162146938857
18572,United States of America,USA,2021-06-14,310645827.0,174234573.0,144919339.0,224,333400608.0,52.25982461315728
18573,United States of America,USA,2021-06-15,311886674.0,174674144.0,145768367.0,148,333400608.0,52.391669303734446
18574,United States of America,USA,2021-06-16,312915170.0,175053401.0,146456124.0,244,333400608.0,52.50542344541855
18575,United States of America,USA,2021-06-17,314969386.0,175867860.0,147758585.0,368,333400608.0,52.74971184215717
18576,United States of America,USA,2021-06-18,316048776.0,176290249.0,148459003.0,335,333400608.0,52.87640297284641
18577,United States of America,USA,2021-06-19,317117797.0,176737141.0,149125164.0,412,333400608.0,53.01044352024697
18578,United States of America,USA,2021-06-20,317966408.0,177088290.0,149667646.0,91,333400608.0,53.11576696344837
18579,United States of America,USA,2021-06-21,318576441.0,177342954.0,150046006.0,54,333400608.0,53.19215074736756
18580,United States of America,USA,2021-06-22,319223844.0,177635067.0,150424675.0,495,333400608.0,53.279766964312195
18581,United States of America,USA,2021-06-23,319872053.0,177948892.0,150787303.0,394,333400608.0,53.37389546692128
18582,United States of America,USA,2021-06-24,320687205.0,178331677.0,151252034.0,335,333400608.0,53.48870779503797
18583,United States of America,USA,2021-06-25,321199379.0,178491147.0,151615554.0,355,333400608.0,53.5365391415243
18584,United States of America,USA,2021-06-26,322123103.0,178873816.0,152184243.0,416,333400608.0,53.65131667666305
18585,United States of America,USA,2021-06-27,323327328.0,179261269.0,153028665.0,361,333400608.0,53.76752912220244
18586,United States of America,USA,2021-06-28,324414371.0,179615165.0,153776118.0,174,333400608.0,53.87367649911424
18587,United States of America,USA,2021-06-29,325152847.0,179940202.0,154199664.0,109,333400608.0,53.971167923005105
18588,United States of America,USA,2021-06-30,326521526.0,180674739.0,154884686.0,302,333400608.0,54.1914845578206
18589,United States of America,USA,2021-07-01,328152304.0,181339416.0,155884601.0,323,333400608.0,54.390847421609976
18590,United States of America,USA,2021-07-02,328809470.0,181650678.0,156255896.0,268,333400608.0,54.48420717937022
18591,United States of America,USA,2021-07-03,329970551.0,182109860.0,156982549.0,329,333400608.0,54.62193398279586
18592,United States of America,USA,2021-07-04,330604253.0,182412776.0,157323738.0,285,333400608.0,54.71279044578107
18593,United States of America,USA,2021-07-06,331214347.0,182714064.0,157636088.0,31,333400608.0,54.803158607317236
18594,United States of America,USA,2021-07-07,331651464.0,182896080.0,157908171.0,51,333400608.0,54.85775238898185
18595,United States of America,USA,2021-07-08,332345797.0,183237046.0,158287566.0,473,333400608.0,54.96002154861097
18596,United States of America,USA,2021-07-09,332966409.0,183542871.0,158629431.0,301,333400608.0,55.05175053549992
18597,United States of America,USA,2021-07-10,333565404.0,183836917.0,158954417.0,292,333400608.0,55.139946535430425
18598,United States of America,USA,2021-07-11,334151648.0,184132768.0,159266536.0,344,333400608.0,55.2286839260953
18599,United States of America,USA,2021-07-12,334600770.0,184365333.0,159499224.0,77,333400608.0,55.29843934777708
18600,United States of America,USA,2021-07-13,334942236.0,184543821.0,159675163.0,254,333400608.0,55.3519749430091
18601,United States of America,USA,2021-07-14,335487779.0,184835149.0,160126516.0,211,333400608.0,55.439355707473695
18602,United States of America,USA,2021-07-15,336054953.0,185135757.0,160408538.0,411,333400608.0,55.529519910173654
18603,United States of America,USA,2021-07-16,336604158.0,185424899.0,160686378.0,350,333400608.0,55.616245006967716
18604,United States of America,USA,2021-07-17,337239448.0,185765452.0,160994035.0,284,333400608.0,55.718390291597785
18605,United States of America,USA,2021-07-18,337740358.0,186038501.0,161232483.0,336,333400608.0,55.80028846258133
18606,United States of America,USA,2021-07-19,338247434.0,186317651.0,161473715.0,64,333400608.0,55.88401656424094
18607,United States of America,USA,2021-07-20,338491374.0,186474836.0,161631676.0,187,333400608.0,55.931162549049695
18608,United States of America,USA,2021-07-21,339102867.0,186819440.0,161895045.0,211,333400608.0,56.034522888452564
18609,United States of America,USA,2021-07-22,339763765.0,187216168.0,162174165.0,283,333400608.0,56.15351727252998
18610,United States of America,USA,2021-07-23,340363922.0,187579557.0,162435276.0,405,333400608.0,56.2625119747832
18611,United States of America,USA,2021-07-24,341039972.0,187982826.0,162725812.0,426,333400608.0,56.3834682629013
18612,United States of America,USA,2021-07-25,341818968.0,188472188.0,163025726.0,290,333400608.0,56.53024723938116
18613,United States of America,USA,2021-07-26,342212051.0,188729282.0,163173366.0,79,333400608.0,56.60735987620035
18614,United States of America,USA,2021-07-27,342607540.0,188996475.0,163312474.0,289,333400608.0,56.68750160167675
18615,United States of America,USA,2021-07-28,343361524.0,189494180.0,163588042.0,239,333400608.0,56.83678297311323
18616,United States of America,USA,2021-07-29,344071595.0,189945907.0,163868916.0,423,333400608.0,56.97227372782715
18617,United States of America,USA,2021-07-30,344928514.0,190509183.0,164184080.0,450,333400608.0,57.1412224299243
18618,United States of America,USA,2021-07-31,345640466.0,190982149.0,164446964.0,369,333400608.0,57.283083598935725
18619,United States of America,USA,2021-08-01,346456669.0,191498983.0,164757423.0,606,333400608.0,57.43810251239854
18620,United States of America,USA,2021-08-02,346924345.0,191818585.0,164919666.0,111,333400608.0,57.53396376529704
18621,United States of America,USA,2021-08-03,347377149.0,192120576.0,165081416.0,413,333400608.0,57.62454278427711
18622,United States of America,USA,2021-08-04,348102478.0,192614017.0,165334987.0,387,333400608.0,57.77254521383476
18623,United States of America,USA,2021-08-05,348966419.0,193199353.0,165637566.0,663,333400608.0,57.9481105805302
18624,United States of America,USA,2021-08-06,349787479.0,193764457.0,165918256.0,495,333400608.0,58.1176075719694
18625,United States of America,USA,2021-08-07,350627188.0,194346486.0,166203176.0,695,333400608.0,58.29218103885402
18626,United States of America,USA,2021-08-08,351400930.0,194866738.0,166477481.0,627,333400608.0,58.44822514540825
18627,United States of America,USA,2021-08-09,351933175.0,195222906.0,166654374.0,356,333400608.0,58.55505398478458
18628,United States of America,USA,2021-08-10,352550944.0,195646711.0,166861912.0,202,333400608.0,58.68216982975628
18629,United States of America,USA,2021-08-11,353205544.0,196077952.0,167105507.0,913,333400608.0,58.81151602458985
18630,United States of America,USA,2021-08-12,353859894.0,196505543.0,167354729.0,674,333400608.0,58.93976744037611
18631,United States of America,USA,2021-08-13,354777950.0,197081471.0,167699170.0,620,333400608.0,59.112510976584666
18632,United States of America,USA,2021-08-14,355768825.0,197685048.0,168090925.0,683,333400608.0,59.29354753906148
18633,United States of America,USA,2021-08-15,356433665.0,198088722.0,168362058.0,797,333400608.0,59.41462530266291
18634,United States of America,USA,2021-08-16,357292057.0,198595349.0,168689357.0,1054,333400608.0,59.56658273400629
18635,United States of America,USA,2021-08-17,357894995.0,198929642.0,168897604.0,296,333400608.0,59.66685039758536
18636,United States of America,USA,2021-08-18,358599835.0,199325940.0,169186268.0,531,333400608.0,59.78571580769283
18637,United States of America,USA,2021-08-19,359623380.0,199887548.0,169592873.0,1671,333400608.0,59.95416421076233
18638,United States of America,USA,2021-08-20,360634287.0,200421787.0,169998983.0,1056,333400608.0,60.11440357061376
18639,United States of America,USA,2021-08-21,361684564.0,200947556.0,170406785.0,953,333400608.0,60.27210244319651
18640,United States of America,USA,2021-08-22,362657771.0,201425785.0,170821621.0,1151,333400608.0,60.41554219361232
18641,United States of America,USA,2021-08-23,363267789.0,201718587.0,171088954.0,1281,333400608.0,60.503365068848346
18642,United States of America,USA,2021-08-24,363915792.0,202041893.0,171367657.0,160,333400608.0,60.600337297525265
18643,United States of America,USA,2021-08-25,364842701.0,202500853.0,171773370.0,1146,333400608.0,60.737997514389654
18644,United States of America,USA,2021-08-26,365767674.0,202961676.0,172171009.0,2179,333400608.0,60.87621651847738
18645,United States of America,USA,2021-08-27,366838484.0,203475192.0,172646952.0,1354,333400608.0,61.03024023279525
18646,United States of America,USA,2021-08-28,367911870.0,203992008.0,173101292.0,1203,333400608.0,61.18525374734769
18647,United States of America,USA,2021-08-29,368863734.0,204435968.0,173520211.0,0,333400608.0,61.31841487223683
18648,United States of America,USA,2021-08-30,369556911.0,204742648.0,173832202.0,2943,333400608.0,61.41040030736836
18649,United States of America,USA,2021-08-31,370212027.0,205026070.0,174121529.0,851,333400608.0,61.49540975042254
18650,United States of America,USA,2021-09-01,371280129.0,205527578.0,174600017.0,839,333400608.0,61.645831791644476
18651,United States of America,USA,2021-09-02,372116617.0,205911640.0,174973937.0,1191,333400608.0,61.761027142458005
18652,United States of America,USA,2021-09-03,373516809.0,206461869.0,175538025.0,3191,333400608.0,61.92606253435506
18653,United States of America,USA,2021-09-04,374488924.0,206908710.0,175968266.0,1499,333400608.0,62.060087784842906
18654,United States of America,USA,2021-09-07,375995378.0,207589611.0,176659496.0,406,333400608.0,62.264316866512736
18655,United States of America,USA,2021-09-08,376955132.0,208024209.0,177104652.0,1369,333400608.0,62.394669958130365
18656,United States of America,USA,2021-09-09,377622065.0,208305270.0,177433044.0,2505,333400608.0,62.478971244107626
18657,United States of America,USA,2021-09-10,378569717.0,208704230.0,177899458.0,1863,333400608.0,62.598635093070975
18658,United States of America,USA,2021-09-11,379472220.0,209099300.0,178328389.0,1710,333400608.0,62.7171321775154
18659,United States of America,USA,2021-09-12,380241903.0,209437152.0,178692875.0,3144,333400608.0,62.818467325650474
18660,United States of America,USA,2021-09-13,380831725.0,209701005.0,178982950.0,558,333400608.0,62.8976072533137
18661,United States of America,USA,2021-09-14,381453265.0,209982936.0,179289983.0,1237,333400608.0,62.98216948662553
18662,United States of America,USA,2021-09-15,382294795.0,210361099.0,179695287.0,1210,333400608.0,63.095595494534905
18663,United States of America,USA,2021-09-16,383038403.0,210700361.0,180086143.0,3791,333400608.0,63.19735355731565
18664,United States of America,USA,2021-09-17,383994877.0,211097597.0,180572171.0,2176,333400608.0,63.31650031064131
18665,United States of America,USA,2021-09-18,384911290.0,211489242.0,181035022.0,5278,333400608.0,63.433970102418044
18666,United States of America,USA,2021-09-19,385586012.0,211776515.0,181382976.0,592,333400608.0,63.520134612351995
18667,United States of America,USA,2021-09-20,386237881.0,212035328.0,181728072.0,222,333400608.0,63.597762845111546
18668,United States of America,USA,2021-09-21,386780816.0,212255202.0,182012343.0,0,333400608.0,63.66371173504278
18669,United States of America,USA,2021-09-22,387493716.0,212545360.0,182387840.0,2357,333400608.0,63.75074157033331
18670,United States of America,USA,2021-09-23,387821704.0,212564346.0,182587334.0,3548,333400608.0,63.75643622101613
18671,United States of America,USA,2021-09-24,388567109.0,212861380.0,182958696.0,2158,333400608.0,63.84552844006811
18672,United States of America,USA,2021-09-25,389372689.0,213177462.0,183353326.0,1798,333400608.0,63.94033390604974
18673,Uruguay,URY,2021-03-29,576922.0,559674.0,17248.0,26,3487988.0,16.045754744569074
18674,Uruguay,URY,2021-03-30,629008.0,597810.0,31198.0,14,3487988.0,17.139107129955722
18675,Uruguay,URY,2021-03-31,686892.0,635362.0,51530.0,13,3487988.0,18.21571633847364
18676,Uruguay,URY,2021-04-01,734916.0,674923.0,59993.0,25,3487988.0,19.34992322221292
18677,Uruguay,URY,2021-04-02,784022.0,715336.0,68686.0,21,3487988.0,20.50855679549356
18678,Uruguay,URY,2021-04-03,796384.0,727655.0,68729.0,35,3487988.0,20.861740350024142
18679,Uruguay,URY,2021-04-04,796392.0,727661.0,68731.0,32,3487988.0,20.86191236896457
18680,Uruguay,URY,2021-04-05,834703.0,738411.0,96292.0,30,3487988.0,21.17011297057215
18681,Uruguay,URY,2021-04-06,878803.0,761297.0,117506.0,30,3487988.0,21.82625054902712
18682,Uruguay,URY,2021-04-07,924930.0,783068.0,141862.0,45,3487988.0,22.450421274385118
18683,Uruguay,URY,2021-04-08,973665.0,810546.0,163119.0,45,3487988.0,23.238210681917483
18684,Uruguay,URY,2021-04-09,1013425.0,822303.0,191122.0,40,3487988.0,23.57528179569425
18685,Uruguay,URY,2021-04-10,1040447.0,840193.0,200254.0,44,3487988.0,24.088184936416067
18686,Uruguay,URY,2021-04-11,1040813.0,840553.0,200260.0,88,3487988.0,24.098506072841992
18687,Uruguay,URY,2021-04-12,1093990.0,886365.0,207625.0,51,3487988.0,25.41192802268815
18688,Uruguay,URY,2021-04-13,1151210.0,933620.0,217590.0,48,3487988.0,26.766720527708237
18689,Uruguay,URY,2021-04-14,1208908.0,981463.0,227445.0,71,3487988.0,28.138370888890673
18690,Uruguay,URY,2021-04-15,1272558.0,1012331.0,260227.0,62,3487988.0,29.023350997767196
18691,Uruguay,URY,2021-04-16,1335337.0,1041907.0,293430.0,51,3487988.0,29.871289694804
18692,Uruguay,URY,2021-04-17,1370663.0,1067746.0,302917.0,80,3487988.0,30.612089261774983
18693,Uruguay,URY,2021-04-18,1386799.0,1083849.0,302950.0,62,3487988.0,31.07375942807143
18694,Uruguay,URY,2021-04-19,1425656.0,1091743.0,333913.0,60,3487988.0,31.300079014033305
18695,Uruguay,URY,2021-04-20,1471353.0,1101823.0,369530.0,60,3487988.0,31.589070833959294
18696,Uruguay,URY,2021-04-21,1517909.0,1111243.0,406666.0,63,3487988.0,31.859140570437745
18697,Uruguay,URY,2021-04-22,1569065.0,1120192.0,448873.0,51,3487988.0,32.11570682009227
18698,Uruguay,URY,2021-04-23,1620201.0,1132205.0,487996.0,61,3487988.0,32.46011740866081
18699,Uruguay,URY,2021-04-24,1642515.0,1141797.0,500718.0,77,3487988.0,32.73511835476498
18700,Uruguay,URY,2021-04-25,1643032.0,1142296.0,500736.0,67,3487988.0,32.74942459664425
18701,Uruguay,URY,2021-04-26,1688257.0,1151028.0,537229.0,56,3487988.0,32.99976949461982
18702,Uruguay,URY,2021-04-27,1733241.0,1158902.0,574339.0,43,3487988.0,33.225515684113596
18703,Uruguay,URY,2021-04-28,1777534.0,1166614.0,610920.0,65,3487988.0,33.4466173622157
18704,Uruguay,URY,2021-04-29,1823677.0,1174244.0,649433.0,61,3487988.0,33.66536811479856
18705,Uruguay,URY,2021-04-30,1871472.0,1182206.0,689266.0,45,3487988.0,33.893637248752
18706,Uruguay,URY,2021-05-01,1871526.0,1182231.0,689295.0,66,3487988.0,33.89435399433714
18707,Uruguay,URY,2021-05-02,1871707.0,1182394.0,689313.0,53,3487988.0,33.89902717555221
18708,Uruguay,URY,2021-05-03,1904311.0,1195685.0,708626.0,53,3487988.0,34.28007779843279
18709,Uruguay,URY,2021-05-04,1938292.0,1207774.0,730518.0,55,3487988.0,34.62666729358014
18710,Uruguay,URY,2021-05-05,1970721.0,1218337.0,752384.0,72,3487988.0,34.92950663821091
18711,Uruguay,URY,2021-05-06,2007296.0,1228393.0,778903.0,65,3487988.0,35.21781038237517
18712,Uruguay,URY,2021-05-07,2026387.0,1237711.0,788676.0,57,3487988.0,35.484955796866274
18713,Uruguay,URY,2021-05-08,2033500.0,1241424.0,792076.0,54,3487988.0,35.59140685117036
18714,Uruguay,URY,2021-05-09,2033860.0,1241446.0,792414.0,60,3487988.0,35.59203758728528
18715,Uruguay,URY,2021-05-10,2078064.0,1248931.0,829133.0,50,3487988.0,35.80663121547437
18716,Uruguay,URY,2021-05-11,2121085.0,1255334.0,865751.0,40,3487988.0,35.99020409473886
18717,Uruguay,URY,2021-05-12,2165552.0,1262467.0,903085.0,49,3487988.0,36.19470594508926
18718,Uruguay,URY,2021-05-13,2228133.0,1300333.0,927800.0,37,3487988.0,37.28031747815646
18719,Uruguay,URY,2021-05-14,2288519.0,1341502.0,947017.0,44,3487988.0,38.46062543793155
18720,Uruguay,URY,2021-05-15,2309953.0,1359843.0,950110.0,66,3487988.0,38.98645866900918
18721,Uruguay,URY,2021-05-16,2310571.0,1360425.0,950146.0,51,3487988.0,39.0031445062311
18722,Uruguay,URY,2021-05-17,2363896.0,1408776.0,955120.0,50,3487988.0,40.38935913770346
18723,Uruguay,URY,2021-05-18,2415802.0,1453340.0,962462.0,40,3487988.0,41.66700114793973
18724,Uruguay,URY,2021-05-19,2459811.0,1490898.0,968913.0,62,3487988.0,42.743782375398084
18725,Uruguay,URY,2021-05-20,2507603.0,1532249.0,975354.0,57,3487988.0,43.92930824303294
18726,Uruguay,URY,2021-05-21,2557089.0,1575182.0,981907.0,60,3487988.0,45.16018977129509
18727,Uruguay,URY,2021-05-22,2571788.0,1587413.0,984375.0,53,3487988.0,45.51085038136599
18728,Uruguay,URY,2021-05-23,2573258.0,1588439.0,984819.0,69,3487988.0,45.54026562017989
18729,Uruguay,URY,2021-05-24,2615017.0,1625483.0,989534.0,51,3487988.0,46.602310558407886
18730,Uruguay,URY,2021-05-25,2654015.0,1660755.0,993260.0,60,3487988.0,47.61355256956159
18731,Uruguay,URY,2021-05-26,2692519.0,1696037.0,996482.0,51,3487988.0,48.62508127894935
18732,Uruguay,URY,2021-05-27,2732092.0,1731578.0,1000514.0,51,3487988.0,49.6440354725991
18733,Uruguay,URY,2021-05-28,2769337.0,1763922.0,1005415.0,49,3487988.0,50.57133224082193
18734,Uruguay,URY,2021-05-29,2794350.0,1775705.0,1018645.0,44,3487988.0,50.90914877000724
18735,Uruguay,URY,2021-05-30,2795732.0,1776955.0,1018777.0,52,3487988.0,50.94498604926393
18736,Uruguay,URY,2021-05-31,2841945.0,1812649.0,1029296.0,58,3487988.0,51.9683267258947
18737,Uruguay,URY,2021-06-01,2887836.0,1848000.0,1039836.0,37,3487988.0,52.98183365309743
18738,Uruguay,URY,2021-06-02,2932870.0,1882306.0,1050564.0,63,3487988.0,53.965380614841564
18739,Uruguay,URY,2021-06-03,2977348.0,1916375.0,1060973.0,66,3487988.0,54.94213282843863
18740,Uruguay,URY,2021-06-04,3021240.0,1950231.0,1071009.0,52,3487988.0,55.912778369650354
18741,Uruguay,URY,2021-06-05,3035972.0,1962343.0,1073629.0,66,3487988.0,56.260027270736025
18742,Uruguay,URY,2021-06-06,3036926.0,1963286.0,1073640.0,56,3487988.0,56.287062914207276
18743,Uruguay,URY,2021-06-07,3077265.0,1998813.0,1078452.0,67,3487988.0,57.30561573032935
18744,Uruguay,URY,2021-06-08,3115174.0,2033119.0,1082055.0,57,3487988.0,58.28916269207348
18745,Uruguay,URY,2021-06-09,3163960.0,2075610.0,1088350.0,52,3487988.0,59.507372158390446
18746,Uruguay,URY,2021-06-10,3208292.0,2089044.0,1119248.0,57,3487988.0,59.892522566018
18747,Uruguay,URY,2021-06-11,3248466.0,2095297.0,1153169.0,67,3487988.0,60.071794971771695
18748,Uruguay,URY,2021-06-12,3271593.0,2099031.0,1172562.0,46,3487988.0,60.17884809236729
18749,Uruguay,URY,2021-06-13,3272800.0,2099518.0,1173282.0,44,3487988.0,60.19281029636569
18750,Uruguay,URY,2021-06-14,3330326.0,2113320.0,1217006.0,50,3487988.0,60.588511199006426
18751,Uruguay,URY,2021-06-15,3385123.0,2128267.0,1256856.0,39,3487988.0,61.017039049446275
18752,Uruguay,URY,2021-06-16,3438330.0,2143363.0,1294967.0,41,3487988.0,61.44983870357352
18753,Uruguay,URY,2021-06-17,3482702.0,2146544.0,1336158.0,53,3487988.0,61.54103741182596
18754,Uruguay,URY,2021-06-18,3530441.0,2159843.0,1370598.0,31,3487988.0,61.92231739329378
18755,Uruguay,URY,2021-06-19,3544899.0,2162911.0,1381988.0,32,3487988.0,62.01027641150142
18756,Uruguay,URY,2021-06-20,3545888.0,2162917.0,1382971.0,55,3487988.0,62.01044843044185
18757,Uruguay,URY,2021-06-21,3598308.0,2175022.0,1423286.0,34,3487988.0,62.35749664276368
18758,Uruguay,URY,2021-06-22,3644685.0,2184808.0,1459877.0,30,3487988.0,62.638059534608495
18759,Uruguay,URY,2021-06-23,3687383.0,2193169.0,1494214.0,45,3487988.0,62.87776792810067
18760,Uruguay,URY,2021-06-24,3729577.0,2203004.0,1526573.0,34,3487988.0,63.15973564129235
18761,Uruguay,URY,2021-06-25,3768647.0,2213225.0,1555422.0,24,3487988.0,63.45276990631849
18762,Uruguay,URY,2021-06-26,3781595.0,2214421.0,1567174.0,39,3487988.0,63.48705901511129
18763,Uruguay,URY,2021-06-27,3782826.0,2214439.0,1568387.0,34,3487988.0,63.48757507193259
18764,Uruguay,URY,2021-06-28,3837268.0,2233002.0,1604266.0,27,3487988.0,64.01977300380621
18765,Uruguay,URY,2021-06-29,3891923.0,2252286.0,1639637.0,20,3487988.0,64.57264187835509
18766,Uruguay,URY,2021-06-30,3944737.0,2271602.0,1673135.0,30,3487988.0,65.12642818725294
18767,Uruguay,URY,2021-07-01,3998222.0,2286996.0,1711226.0,34,3487988.0,65.56777144875498
18768,Uruguay,URY,2021-07-02,4052384.0,2299270.0,1753114.0,35,3487988.0,65.91966486123232
18769,Uruguay,URY,2021-07-03,4070402.0,2302407.0,1767995.0,26,3487988.0,66.00960209725493
18770,Uruguay,URY,2021-07-04,4071314.0,2302416.0,1768898.0,23,3487988.0,66.00986012566557
18771,Uruguay,URY,2021-07-05,4122116.0,2314950.0,1807166.0,21,3487988.0,66.36920769222829
18772,Uruguay,URY,2021-07-06,4171316.0,2327022.0,1844294.0,26,3487988.0,66.71530980037775
18773,Uruguay,URY,2021-07-07,4222490.0,2336581.0,1885909.0,22,3487988.0,66.98936464230954
18774,Uruguay,URY,2021-07-08,4252311.0,2348790.0,1903521.0,24,3487988.0,67.33939451626554
18775,Uruguay,URY,2021-07-09,4278057.0,2357626.0,1920431.0,23,3487988.0,67.59272107587526
18776,Uruguay,URY,2021-07-10,4284063.0,2359905.0,1924158.0,14,3487988.0,67.65805960341606
18777,Uruguay,URY,2021-07-11,4284402.0,2359919.0,1924483.0,18,3487988.0,67.65846098094374
18778,Uruguay,URY,2021-07-12,4335917.0,2388733.0,1947184.0,17,3487988.0,68.48455327254567
18779,Uruguay,URY,2021-07-13,4380689.0,2413142.0,1967547.0,8,3487988.0,69.18435499204699
18780,Uruguay,URY,2021-07-14,4424868.0,2436279.0,1988589.0,18,3487988.0,69.8476886961767
18781,Uruguay,URY,2021-07-15,4471481.0,2455055.0,2016426.0,16,3487988.0,70.38599330043567
18782,Uruguay,URY,2021-07-16,4520403.0,2468737.0,2051666.0,5,3487988.0,70.77825382426775
18783,Uruguay,URY,2021-07-17,4527161.0,2470586.0,2056575.0,11,3487988.0,70.83126432774425
18784,Uruguay,URY,2021-07-18,4527181.0,2470588.0,2056593.0,6,3487988.0,70.83132166739105
18785,Uruguay,URY,2021-07-19,4558051.0,2479716.0,2078335.0,8,3487988.0,71.09301981543514
18786,Uruguay,URY,2021-07-20,4583787.0,2489585.0,2094202.0,4,3487988.0,71.3759623026226
18787,Uruguay,URY,2021-07-21,4607497.0,2501906.0,2105591.0,6,3487988.0,71.72920319679999
18788,Uruguay,URY,2021-07-22,4634903.0,2515674.0,2119229.0,7,3487988.0,72.12392932544492
18789,Uruguay,URY,2021-07-23,4674377.0,2539069.0,2135308.0,9,3487988.0,72.79465984401322
18790,Uruguay,URY,2021-07-24,4678747.0,2541344.0,2137403.0,8,3487988.0,72.85988369226041
18791,Uruguay,URY,2021-07-25,4679713.0,2542282.0,2137431.0,6,3487988.0,72.88677598661464
18792,Uruguay,URY,2021-07-26,4711563.0,2552772.0,2158791.0,8,3487988.0,73.18752243413682
18793,Uruguay,URY,2021-07-27,4737840.0,2558879.0,2178961.0,4,3487988.0,73.36260904567332
18794,Uruguay,URY,2021-07-28,4759771.0,2560632.0,2199139.0,5,3487988.0,73.4128672461029
18795,Uruguay,URY,2021-07-29,4779951.0,2564513.0,2215438.0,5,3487988.0,73.5241348307391
18796,Uruguay,URY,2021-07-30,4799708.0,2570166.0,2229542.0,9,3487988.0,73.68620534244957
18797,Uruguay,URY,2021-07-31,4805176.0,2572419.0,2232757.0,3,3487988.0,73.75079845458184
18798,Uruguay,URY,2021-08-01,4805177.0,2572419.0,2232758.0,6,3487988.0,73.75079845458184
18799,Uruguay,URY,2021-08-02,4823502.0,2577804.0,2245698.0,5,3487988.0,73.90518545361968
18800,Uruguay,URY,2021-08-03,4843675.0,2584583.0,2258045.0,2,3487988.0,74.09953818648458
18801,Uruguay,URY,2021-08-04,4860100.0,2590333.0,2268682.0,6,3487988.0,74.26438967106537
18802,Uruguay,URY,2021-08-05,4879853.0,2596627.0,2282120.0,4,3487988.0,74.44483753957869
18803,Uruguay,URY,2021-08-06,4897038.0,2604483.0,2291415.0,3,3487988.0,74.67006767225116
18804,Uruguay,URY,2021-08-07,4899823.0,2604985.0,2293697.0,3,3487988.0,74.68445992360066
18805,Uruguay,URY,2021-08-08,4899901.0,2605035.0,2293725.0,4,3487988.0,74.68589341477092
18806,Uruguay,URY,2021-08-09,4928128.0,2606308.0,2320582.0,0,3487988.0,74.72239009996593
18807,Uruguay,URY,2021-08-10,4951998.0,2607613.0,2343061.0,0,3487988.0,74.75980421950993
18808,Uruguay,URY,2021-08-11,4974538.0,2608808.0,2364381.0,3,3487988.0,74.79406465847933
18809,Uruguay,URY,2021-08-12,4995926.0,2611332.0,2383057.0,1,3487988.0,74.86642729275445
18810,Uruguay,URY,2021-08-13,5014335.0,2615032.0,2397179.0,1,3487988.0,74.97250563935425
18811,Uruguay,URY,2021-08-14,5016448.0,2615142.0,2398684.0,5,3487988.0,74.97565931992885
18812,Uruguay,URY,2021-08-15,5016499.0,2615174.0,2398702.0,2,3487988.0,74.97657675427783
